Doing parameter search with 5-fold cross validation.
(P, C) log fix range
log2P:    2.62936 log2C:   44.00000 MSE:  130.14467
log2P:    2.62936 log2C:   45.00000 MSE:  130.14467
log2P:    2.62936 log2C:   46.00000 MSE:  130.14467
log2P:    2.62936 log2C:   47.00000 MSE:  130.14467
log2P:    2.62936 log2C:   48.00000 MSE:  130.14467
log2P:    2.62936 log2C:   49.00000 MSE:  130.14467
log2P:    1.62936 log2C:  -27.00000 MSE: 7377.80796
log2P:    1.62936 log2C:  -26.00000 MSE: 7366.28655
log2P:    1.62936 log2C:  -25.00000 MSE: 7343.32493
log2P:    1.62936 log2C:  -24.00000 MSE: 7297.73500
log2P:    1.62936 log2C:  -23.00000 MSE: 7207.86845
log2P:    1.62936 log2C:  -22.00000 MSE: 7033.23371
log2P:    1.62936 log2C:  -21.00000 MSE: 6703.19073
log2P:    1.62936 log2C:  -20.00000 MSE: 6113.65530
log2P:    1.62936 log2C:  -19.00000 MSE: 5158.03474
log2P:    1.62936 log2C:  -18.00000 MSE: 3845.34298
log2P:    1.62936 log2C:  -17.00000 MSE: 2437.28128
log2P:    1.62936 log2C:  -16.00000 MSE: 1331.31620
log2P:    1.62936 log2C:  -15.00000 MSE:  693.69413
log2P:    1.62936 log2C:  -14.00000 MSE:  414.24830
log2P:    1.62936 log2C:  -13.00000 MSE:  283.47435
log2P:    1.62936 log2C:  -12.00000 MSE:  222.28085
log2P:    1.62936 log2C:  -11.00000 MSE:  184.48374
log2P:    1.62936 log2C:  -10.00000 MSE:  154.21021
log2P:    1.62936 log2C:   -9.00000 MSE:  154.21021
log2P:    1.62936 log2C:   -8.00000 MSE:  126.02216
log2P:    1.62936 log2C:   -7.00000 MSE:  126.02216
log2P:    1.62936 log2C:   -6.00000 MSE:  126.02216
log2P:    1.62936 log2C:   -5.00000 MSE:  126.02216
log2P:    1.62936 log2C:   -4.00000 MSE:  126.02216
log2P:    1.62936 log2C:   -3.00000 MSE:  126.02216
log2P:    1.62936 log2C:   -2.00000 MSE:  126.02216
log2P:    1.62936 log2C:   -1.00000 MSE:  126.02216
log2P:    1.62936 log2C:    0.00000 MSE:  126.02216
log2P:    1.62936 log2C:    1.00000 MSE:  126.02216
log2P:    1.62936 log2C:    2.00000 MSE:  126.02216
log2P:    1.62936 log2C:    3.00000 MSE:  126.02216
log2P:    1.62936 log2C:    4.00000 MSE:  126.02216
log2P:    1.62936 log2C:    5.00000 MSE:  126.02216
log2P:    1.62936 log2C:    6.00000 MSE:  126.02216
log2P:    1.62936 log2C:    7.00000 MSE:  126.02216
log2P:    1.62936 log2C:    8.00000 MSE:  126.02216
log2P:    1.62936 log2C:    9.00000 MSE:  126.02216
log2P:    1.62936 log2C:   10.00000 MSE:  126.02216
log2P:    1.62936 log2C:   11.00000 MSE:  126.02216
log2P:    1.62936 log2C:   12.00000 MSE:  126.02216
log2P:    1.62936 log2C:   13.00000 MSE:  126.02216
log2P:    1.62936 log2C:   14.00000 MSE:  126.02216
log2P:    1.62936 log2C:   15.00000 MSE:  126.02216
log2P:    1.62936 log2C:   16.00000 MSE:  126.02216
log2P:    1.62936 log2C:   17.00000 MSE:  126.02216
log2P:    1.62936 log2C:   18.00000 MSE:  126.02216
log2P:    1.62936 log2C:   19.00000 MSE:  126.02216
log2P:    1.62936 log2C:   20.00000 MSE:  126.02216
log2P:    1.62936 log2C:   21.00000 MSE:  126.02216
log2P:    1.62936 log2C:   22.00000 MSE:  126.02216
log2P:    1.62936 log2C:   23.00000 MSE:  126.02216
log2P:    1.62936 log2C:   24.00000 MSE:  126.02216
log2P:    1.62936 log2C:   25.00000 MSE:  126.02216
log2P:    1.62936 log2C:   26.00000 MSE:  126.02216
log2P:    1.62936 log2C:   27.00000 MSE:  126.02216
log2P:    1.62936 log2C:   28.00000 MSE:  126.02216
log2P:    1.62936 log2C:   29.00000 MSE:  126.02216
log2P:    1.62936 log2C:   30.00000 MSE:  126.02216
log2P:    1.62936 log2C:   31.00000 MSE:  126.02216
log2P:    1.62936 log2C:   32.00000 MSE:  126.02216
log2P:    1.62936 log2C:   33.00000 MSE:  126.02216
log2P:    1.62936 log2C:   34.00000 MSE:  126.02216
log2P:    1.62936 log2C:   35.00000 MSE:  126.02216
log2P:    1.62936 log2C:   36.00000 MSE:  126.02216
log2P:    1.62936 log2C:   37.00000 MSE:  126.02216
log2P:    1.62936 log2C:   38.00000 MSE:  126.02216
log2P:    1.62936 log2C:   39.00000 MSE:  126.02216
log2P:    1.62936 log2C:   40.00000 MSE:  126.02216
log2P:    1.62936 log2C:   41.00000 MSE:  126.02216
log2P:    1.62936 log2C:   42.00000 MSE:  126.02216
log2P:    1.62936 log2C:   43.00000 MSE:  126.02216
log2P:    1.62936 log2C:   44.00000 MSE:  126.02216
log2P:    1.62936 log2C:   45.00000 MSE:  126.02216
log2P:    1.62936 log2C:   46.00000 MSE:  126.02216
log2P:    1.62936 log2C:   47.00000 MSE:  126.02216
log2P:    1.62936 log2C:   48.00000 MSE:  126.02216
log2P:    1.62936 log2C:   49.00000 MSE:  126.02216
log2P:    0.62936 log2C:  -27.00000 MSE: 7377.59628
log2P:    0.62936 log2C:  -26.00000 MSE: 7365.86482
log2P:    0.62936 log2C:  -25.00000 MSE: 7342.48422
log2P:    0.62936 log2C:  -24.00000 MSE: 7296.06451
log2P:    0.62936 log2C:  -23.00000 MSE: 7204.57036
log2P:    0.62936 log2C:  -22.00000 MSE: 7026.80433
log2P:    0.62936 log2C:  -21.00000 MSE: 6691.58018
log2P:    0.62936 log2C:  -20.00000 MSE: 6092.39682
log2P:    0.62936 log2C:  -19.00000 MSE: 5122.40770
log2P:    0.62936 log2C:  -18.00000 MSE: 3793.61548
log2P:    0.62936 log2C:  -17.00000 MSE: 2375.44434
log2P:    0.62936 log2C:  -16.00000 MSE: 1272.19603
log2P:    0.62936 log2C:  -15.00000 MSE:  647.20575
log2P:    0.62936 log2C:  -14.00000 MSE:  382.37365
log2P:    0.62936 log2C:  -13.00000 MSE:  262.09514
log2P:    0.62936 log2C:  -12.00000 MSE:  208.38248
log2P:    0.62936 log2C:  -11.00000 MSE:  175.93774
log2P:    0.62936 log2C:  -10.00000 MSE:  150.01453
log2P:    0.62936 log2C:   -9.00000 MSE:  150.01453
log2P:    0.62936 log2C:   -8.00000 MSE:  131.79969
log2P:    0.62936 log2C:   -7.00000 MSE:  123.96261
log2P:    0.62936 log2C:   -6.00000 MSE:  123.96261
log2P:    0.62936 log2C:   -5.00000 MSE:  123.96261
